Participant,Practice,Block,Trial,semantic,gestures,congruent,stimulus,mouse
41,false,20,3,1,3,1,g1,null
41,true,0,0,1,1,1,g2,right
41,false,21,0,1,1,1,c2,null
41,false,21,1,1,1,1,g1,null
41,false,21,2,1,1,1,c1,null
41,false,21,3,1,1,1,g2,null
41,false,22,0,1,1,1,c2,null
41,false,22,1,1,1,1,c1,null
41,false,22,2,1,1,1,g1,null
41,false,22,3,1,1,1,g2,null
41,false,23,0,1,1,1,g2,null
41,false,23,1,1,1,1,c1,null
41,false,23,2,1,1,1,c2,null
41,false,23,3,1,1,1,g1,null
41,false,24,0,1,1,1,c1,null
41,false,24,1,1,1,1,g1,null
41,false,24,2,1,1,1,g2,null
41,false,24,3,1,1,1,c2,null
41,false,25,0,1,1,1,g2,null
41,false,25,1,1,1,1,c1,null
41,false,25,2,1,1,1,g1,null
41,false,25,3,1,1,1,c2,null
41,false,26,0,1,1,1,g2,null
41,false,26,1,1,1,1,g1,null
41,false,26,2,1,1,1,c2,null
41,false,26,3,1,1,1,c1,null
41,false,27,0,1,1,1,g2,null
41,false,27,1,1,1,1,g1,null
41,false,27,2,1,1,1,c1,null
41,false,27,3,1,1,1,c2,null
41,false,28,0,1,1,1,g1,null
41,false,28,1,1,1,1,g2,null
41,false,28,2,1,1,1,c2,null
41,false,28,3,1,1,1,c1,null
41,false,29,0,1,1,1,c2,null
41,false,29,1,1,1,1,g2,null
41,false,29,2,1,1,1,g1,null
41,false,29,3,1,1,1,c1,null
41,false,30,0,1,1,1,c2,null
41,false,30,1,1,1,1,c1,null
41,false,30,2,1,1,1,g1,null
41,false,30,3,1,1,1,g2,null
41,true,0,0,1,1,0,g1,left
41,false,31,0,1,1,0,c2,null
41,false,31,1,1,1,0,g1,null
41,false,31,2,1,1,0,g2,null
41,false,31,3,1,1,0,c1,null
41,false,32,0,1,1,0,g1,null
41,false,32,1,1,1,0,c2,null
41,false,32,2,1,1,0,c1,null
41,false,32,3,1,1,0,g2,null
41,false,33,0,1,1,0,g1,null
41,false,33,1,1,1,0,c2,null
41,false,33,2,1,1,0,c1,null
41,false,33,3,1,1,0,g2,null
41,false,34,0,1,1,0,c1,null
41,false,34,1,1,1,0,c2,null
41,false,34,2,1,1,0,g1,null
41,false,34,3,1,1,0,g2,null
41,false,35,0,1,1,0,g1,null
41,false,35,1,1,1,0,c1,null
41,false,35,2,1,1,0,c2,null
41,false,35,3,1,1,0,g2,null
41,false,36,0,1,1,0,g2,null
41,false,36,1,1,1,0,g1,null
41,false,36,2,1,1,0,c1,null
41,false,36,3,1,1,0,c2,null
41,false,37,0,1,1,0,g1,null
41,false,37,1,1,1,0,g2,null
41,false,37,2,1,1,0,c2,null
41,false,37,3,1,1,0,c1,null
41,false,38,0,1,1,0,g2,null
41,false,38,1,1,1,0,c1,null
41,false,38,2,1,1,0,c2,null
41,false,38,3,1,1,0,g1,null
41,false,39,0,1,1,0,g2,null
41,false,39,1,1,1,0,c2,null
41,false,39,2,1,1,0,c1,null
41,false,39,3,1,1,0,g1,null
41,false,40,0,1,1,0,g1,null
41,false,40,1,1,1,0,g2,null
41,false,40,2,1,1,0,c1,null
41,false,40,3,1,1,0,c2,null
41,true,0,0,1,2,0,c2,left
41,false,41,0,1,2,0,c1,null
41,false,41,1,1,2,0,g2,null
41,false,41,2,1,2,0,g1,null
41,false,41,3,1,2,0,c2,null
41,false,42,0,1,2,0,g1,null
41,false,42,1,1,2,0,g2,null
41,false,42,2,1,2,0,c1,null
41,false,42,3,1,2,0,c2,null
41,false,43,0,1,2,0,c2,null
41,false,43,1,1,2,0,g1,null
41,false,43,2,1,2,0,g2,null
41,false,43,3,1,2,0,c1,null
41,false,44,0,1,2,0,g1,null
41,false,44,1,1,2,0,g2,null
41,false,44,2,1,2,0,c1,null
41,false,44,3,1,2,0,c2,null
41,false,45,0,1,2,0,c2,null
41,false,45,1,1,2,0,g1,null
41,false,45,2,1,2,0,c1,null
41,false,45,3,1,2,0,g2,null
41,false,46,0,1,2,0,g2,null
41,false,46,1,1,2,0,c2,null
41,false,46,2,1,2,0,c1,null
41,false,46,3,1,2,0,g1,null
41,false,47,0,1,2,0,c2,null
41,false,47,1,1,2,0,g1,null
41,false,47,2,1,2,0,c1,null
41,false,47,3,1,2,0,g2,null
41,false,48,0,1,2,0,c1,null
41,false,48,1,1,2,0,c2,null
41,false,48,2,1,2,0,g2,null
41,false,48,3,1,2,0,g1,null
41,false,49,0,1,2,0,c2,null
41,false,49,1,1,2,0,c1,null
41,false,49,2,1,2,0,g2,null
41,false,49,3,1,2,0,g1,null
41,false,50,0,1,2,0,c1,null
41,false,50,1,1,2,0,c2,null
41,false,50,2,1,2,0,g2,null
41,false,50,3,1,2,0,g1,null
41,true,0,0,1,2,1,g1,right
41,false,51,0,1,2,1,g1,null
41,false,51,1,1,2,1,g2,null
41,false,51,2,1,2,1,c2,null
41,false,51,3,1,2,1,c1,null
41,false,52,0,1,2,1,g1,null
41,false,52,1,1,2,1,c1,null
41,false,52,2,1,2,1,g2,null
41,false,52,3,1,2,1,c2,null
41,false,53,0,1,2,1,g2,null
41,false,53,1,1,2,1,c2,null
41,false,53,2,1,2,1,g1,null
41,false,53,3,1,2,1,c1,null
41,false,54,0,1,2,1,g2,null
41,false,54,1,1,2,1,c2,null
41,false,54,2,1,2,1,c1,null
41,false,54,3,1,2,1,g1,null
41,false,55,0,1,2,1,c2,null
41,false,55,1,1,2,1,g1,null
41,false,55,2,1,2,1,c1,null
41,false,55,3,1,2,1,g2,null
41,false,56,0,1,2,1,g1,null
41,false,56,1,1,2,1,c1,null
41,false,56,2,1,2,1,g2,null
41,false,56,3,1,2,1,c2,null
41,false,57,0,1,2,1,c1,null
41,false,57,1,1,2,1,c2,null
41,false,57,2,1,2,1,g1,null
41,false,57,3,1,2,1,g2,null
41,false,58,0,1,2,1,g2,null
41,false,58,1,1,2,1,c2,null
41,false,58,2,1,2,1,c1,null
41,false,58,3,1,2,1,g1,null
41,false,59,0,1,2,1,c2,null
41,false,59,1,1,2,1,c1,null
41,false,59,2,1,2,1,g1,null
41,false,59,3,1,2,1,g2,null
41,false,60,0,1,2,1,c1,null
41,false,60,1,1,2,1,c2,null
41,false,60,2,1,2,1,g1,null
41,false,60,3,1,2,1,g2,null
41,true,0,0,2,1,1,g1,right
41,false,61,0,2,1,1,c1,null
41,false,61,1,2,1,1,g1,null
41,false,61,2,2,1,1,g2,null
41,false,61,3,2,1,1,c2,null
41,false,62,0,2,1,1,g1,null
41,false,62,1,2,1,1,g2,null
41,false,62,2,2,1,1,c1,null
41,false,62,3,2,1,1,c2,null
41,false,63,0,2,1,1,c2,null
41,false,63,1,2,1,1,g2,null
41,false,63,2,2,1,1,g1,null
41,false,63,3,2,1,1,c1,null
41,false,64,0,2,1,1,c2,null
41,false,64,1,2,1,1,g2,null
41,false,64,2,2,1,1,g1,null
41,false,64,3,2,1,1,c1,null
41,false,65,0,2,1,1,c2,null
41,false,65,1,2,1,1,g2,null
41,false,65,2,2,1,1,g1,null
41,false,65,3,2,1,1,c1,null
41,false,66,0,2,1,1,c1,null
41,false,66,1,2,1,1,c2,null
41,false,66,2,2,1,1,g1,null
41,false,66,3,2,1,1,g2,null
41,false,67,0,2,1,1,g2,null
41,false,67,1,2,1,1,c2,null
41,false,67,2,2,1,1,c1,null
41,false,67,3,2,1,1,g1,null
41,false,68,0,2,1,1,c2,null
41,false,68,1,2,1,1,g2,null
41,false,68,2,2,1,1,c1,null
41,false,68,3,2,1,1,g1,null
41,false,69,0,2,1,1,c1,null
41,false,69,1,2,1,1,g1,null
41,false,69,2,2,1,1,c2,null
41,false,69,3,2,1,1,g2,null
41,false,70,0,2,1,1,g2,null
41,false,70,1,2,1,1,g1,null
41,false,70,2,2,1,1,c1,null
41,false,70,3,2,1,1,c2,null
41,true,0,0,2,1,0,g2,left
41,false,71,0,2,1,0,c2,null
41,false,71,1,2,1,0,c1,null
41,false,71,2,2,1,0,g2,null
41,false,71,3,2,1,0,g1,null
41,false,72,0,2,1,0,c2,null
41,false,72,1,2,1,0,g2,null
41,false,72,2,2,1,0,c1,null
41,false,72,3,2,1,0,g1,null
41,false,73,0,2,1,0,c2,null
41,false,73,1,2,1,0,g1,null
41,false,73,2,2,1,0,g2,null
41,false,73,3,2,1,0,c1,null
41,false,74,0,2,1,0,g2,null
41,false,74,1,2,1,0,g1,null
41,false,74,2,2,1,0,c1,null
41,false,74,3,2,1,0,c2,null
41,false,75,0,2,1,0,g2,null
41,false,75,1,2,1,0,g1,null
41,false,75,2,2,1,0,c1,null
41,false,75,3,2,1,0,c2,null
41,false,76,0,2,1,0,g2,null
41,false,76,1,2,1,0,g1,null
41,false,76,2,2,1,0,c2,null
41,false,76,3,2,1,0,c1,null
41,false,77,0,2,1,0,c1,null
41,false,77,1,2,1,0,g2,null
41,false,77,2,2,1,0,g1,null
41,false,77,3,2,1,0,c2,null
41,false,78,0,2,1,0,c1,null
41,false,78,1,2,1,0,g2,null
41,false,78,2,2,1,0,g1,null
41,false,78,3,2,1,0,c2,null
41,false,79,0,2,1,0,g2,null
41,false,79,1,2,1,0,c1,null
41,false,79,2,2,1,0,c2,null
41,false,79,3,2,1,0,g1,null
41,false,80,0,2,1,0,c1,null
41,false,80,1,2,1,0,g1,null
41,false,80,2,2,1,0,c2,null
41,false,80,3,2,1,0,g2,null
41,true,0,0,2,2,0,g2,right
41,false,81,0,2,2,0,c2,null
41,false,81,1,2,2,0,c1,null
41,false,81,2,2,2,0,g2,null
41,false,81,3,2,2,0,g1,null
41,false,82,0,2,2,0,g2,null
41,false,82,1,2,2,0,c2,null
41,false,82,2,2,2,0,c1,null
41,false,82,3,2,2,0,g1,null
41,false,83,0,2,2,0,g2,null
41,false,83,1,2,2,0,c1,null
41,false,83,2,2,2,0,c2,null
41,false,83,3,2,2,0,g1,null
41,false,84,0,2,2,0,c2,null
41,false,84,1,2,2,0,g2,null
41,false,84,2,2,2,0,c1,null
41,false,84,3,2,2,0,g1,null
41,false,85,0,2,2,0,c1,null
41,false,85,1,2,2,0,g2,null
41,false,85,2,2,2,0,c2,null
41,false,85,3,2,2,0,g1,null
41,false,86,0,2,2,0,g2,null
41,false,86,1,2,2,0,g1,null
41,false,86,2,2,2,0,c2,null
41,false,86,3,2,2,0,c1,null
41,false,87,0,2,2,0,c1,null
41,false,87,1,2,2,0,g1,null
41,false,87,2,2,2,0,g2,null
41,false,87,3,2,2,0,c2,null
41,false,88,0,2,2,0,c2,null
41,false,88,1,2,2,0,g2,null
41,false,88,2,2,2,0,g1,null
41,false,88,3,2,2,0,c1,null
41,false,89,0,2,2,0,g1,null
41,false,89,1,2,2,0,c1,null
41,false,89,2,2,2,0,g2,null
41,false,89,3,2,2,0,c2,null
41,false,90,0,2,2,0,g1,null
41,false,90,1,2,2,0,c1,null
41,false,90,2,2,2,0,c2,null
41,false,90,3,2,2,0,g2,null
41,true,0,0,2,2,1,g2,right
41,false,91,0,2,2,1,c1,null
41,false,91,1,2,2,1,c2,null
41,false,91,2,2,2,1,g2,null
41,false,91,3,2,2,1,g1,null
41,false,92,0,2,2,1,g2,null
41,false,92,1,2,2,1,c1,null
